,0,1
0,00d0570374781,"AEON CO. (M) BHD (126926-H) 3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR GST ID : 002017394688 SHOPPING HOURS SUN-THU:1000 HRS - 2200 HRS FRI-SAT:1000 HRS - 2300 HRS 2.00SR 1X 000000517515 ASSORTED PREMIU 2.40SR 1X 000000810692 INDIVIDUAL SUS 4.40 SUB-TOTAL 4.40 TOTAL SALES INCL GST 4.40 TOTAL AFTER ADJ INCL GST 50.50 CASH 46.10 ITEM COUNT 2 CHANGE AMT INVOICE NO: 2018041210090260073 AMOUNT TAX GST SUMMARY 4.15 0.25 SR @ 6% 0.25 TOTAL 4.15 12/04/2018 18:18 1009 026 0260073 0900724 AZIZAH AEON TAMAN UNIVERSITI TEL 1-300-80-AEON (2366) THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN"
0,00d0564198512,"BROADVIEW MARKETING SDN BHD(728384-M) NO. 9-G, JALAN DINAR D U3/D TAMAN SUBANG PERDANA, SEK,U3, 40150 SHAH ALAM,SELANGOR D.E. 03-78459183 GST REG NO: 000203587584 TAX INVOICE : BILL NO BM-161113 DATE : 03/06/2017 5:02:54 PM CASHIER MERLIN : DESCRIPTION PRICE AMOUNT QTY 1 SR* HM BAG 0*0 1 18.00 18.00 24 X36 (2KG) 18.00 TOTAL : TOTAL ITEM DISCOUNT: 0.00 18.00 TOTAL SALES INCLUSIVE GST : 18.00 CASH RECEIVED : GST SUMMARY TAX CODE % TAXABLE AMOUNT GST SR 6.00 1.02 16.98 GST : 1.02 * GST INCLUDE ITEM POSTED THANK YOU. PLEASE COME AGAIN."
0,00d0745331693,"KEDAI PAPAN YEW CHUAN (0005583085-K) LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR TEL : 03-87686092 FAX : 03-87686092 GST ID : 000781500416 TAX INVOICE BILL TO : SUCI ALAM JAYA TRANSPORT NO 1 JALAN AMAN 2 TAMAN DESA 43800 DENGKIL SELANGOR 017-6057770 DOC NO. CS00012013 : DATE: 20/04/2018 USER CASHIER : TIME: 16:03:00 : SALESPERSON REF.: (GST) (GST) ITEM S/PRICE S/PRICE AMOUNT QTY TAX 101756 5 16.50 17.49 87.45 SR SIMEN 5 87.45 TOTAL QTY: : 82.50 TOTAL SALES (EXCLUDING GST) : DISCOUNT 0.00 : TOTAL GST 4.95 : 0.00 ROUNDING : 87.45 TOTAL SALES (INCLUSIVE OF GST) CASH : 87.45 : 0.00 CHANGE GST SUMMARY TAX CODE % AMT (RM) TAX (RM) SR 6 4.95 82.50 TOTAL : 82.50 4.95 GOODS SOLD ARE NOT RETURNABLE, THANK YOU"
0,00d0145695018,"GARDENIA BAKERIES (KL) SDN BHD (139386 X) LOT 3, JALAN PELABUR 23/1, 40300 SHAH ALAM, SELANGOR. TEL: 03- 55423228 FAX:03- 55423213 GST ID: 000381399040 TAX INVOICE / ADJUSTMENT NOTE CASH INV NO.: 7803F712 VE0514 DATE: 03/08/2017 MAKASSAR FRESH MARKET SDN BHD GROUND FLOOR, NO. 4 & 6, JALAN SS 15/4B, 47500 SUBANG JAYA, SELANGOR VE05: RIDZUAN(11900) DD: 03/08/2017 11:10 U.P D ISS EXC SALE DESCRIPTION AMT(RM) 1 4 O.C. WHITE 2.13 5 0 8.52 WHOLEMEAL 2.78 5 2 0 3 8.34 2.97 2 1 O.C JUMBO 3 0 2.97 19.83 TOTAL 0% SUPPLIES: 0 2 0 2 7.44 DELICIA-B/SCOTCH 3.72 0 0.72 10 0 10 7.20 CR-B'SCOTCH 10 0 10 8.40 BUN-SBILIS 0.84 0 2.40 3 0 0 3 KAYA-PANDN 7.20 30.24 TOTAL 6% SUPPLIES (EXCL. GST): GST: 1.81 32.05 TOTAL 6% SUPPLIES (INC. GST): 19.83 TOTAL 0% SUPPLIES: 51.88 TOTAL PAYABLE: E.&.0.E. RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION. THE RECIPIENT OF GARDENIA'S PRODUCTS IS REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS INPUT TAX CLAIMS, ON THE BASIC OF THE ADJUSTMENTS SHOWN IN THIS TAX INVOICE / ADJUSTMENT NOTE CUSTOMER'S COPY"
0,00d0564199588,"AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD 822737-X NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM, TEL: 012 - 6651783 FAX: 03 - 33623608 GST NO: 000394528768 SIMPLIFIED TAX INVOICE CASH RECEIPT #: CSP0422102 DATE: 25/12/2017 SALESPERSON : AH019 TIME: 15:46:00 ITEM QTY AMOUNT U/P (RM) (RM) 1 4536000000012 2.00 2.00 S 1/2"" PVC BIB TAP ?? 2000070000010 1 0.50 0.50 S 9001 BM SEALING TAPE (YELLOW) ??? TOTAL QUANTITY 2 SUB-TOTAL (GST) 2.50 DISC 0.00 ROUNDING 0.00 TOTAL 2.50 CASH 10.00 CHANGE 7.50 *GST @ 6% INCLUDED IN TOTAL GST SUMMARY CODE AMOUNT TAX/AMT % SR 2.36 6 0.14 0.14 TAX TOTAL: GOODS SOLD ARE NOT REFUNDABLE, THANK YOU FOR CHOOSING US. PLS PROVIDE ORIGINAL BILL FOR GOODS EXCHANGE WITHIN 1 WEEK FROM TRANSACTION GOODS MUST BE IN ORIGINAL STATE TO BE ENTITLED FOR EXCHANGE."
0,00d0680000515,"GARDENIA BAKERIES (KI ) SDN BHD (139386 X) LOT 3, JALAN PELABUR 23/1, 40300 SHAH ALAM, SELANGOR. FAX:03- 55423213 TEL: 03- 55423228 GST ID: 000381399040 TAX INVOICE / ADJUSTMENT NOTE CASH INV NO.: 7721F711 VE0514 DATE: 21/07/2017 MAKASSAR FRESH MARKET SDN BHD GROUND FLOOR, NO. 4 & 6, JALAN SS 15/4B, 47500 SUBANG JAYA, SELANGOR VE05: AZLAN(3737) 11:10 DD: 21/07/2017 U.P EXC DESCRIPTION ISS D SALE AMT(RM) 0 4.26 2.13 10 8 2 O.C. WHITE WHOLEMEAL 2 4 -5.56 0 -2 2.78 0 O.C JUMBO 7 3 8.91 2.97 10 7.61 TOTAL 0% SUPPLIES: 20 0 0 20 14.40 CR-CHOCLT 0.72 4 0 KAYA-ORI 4 2.40 0 9.60 24.00 TOTAL 6% SUPPLIES (EXCL. GST): GST: 1.44 25.44 TOTAL 6% SUPPLIES (INC. GST): 7.61 TOTAL 0% SUPPLIES: 33.05 TOTAL PAYABLE: E.&.0.E. RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION. THE RECIPIENT OF GARDENIA'S PRODUCTS IS REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS INPUT TAX CLAIMS, ON THE BASIC OF THE ADJUSTMENTS SHOWN IN CHIS TAX INVOICE ADJUSTMENT NOTE CUSTOMER'S COPY"
0,00d0924594862,"MR. D.I.Y. (M) SDN BHD (CO.REG : 860671-D) LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR (GST ID NO :000306020352) (PUSAT PERNIAGAAN BUNGA RAYA, MANTIN) -TAX INVOICE- SPRAYER SX-260# 550ML *S HA06HD01-3 - 70 9065940 4 X 1.79 7.16 : ITEM(S) 1 4 : QTY(S) TOTAL INCL. GST RM 7.16 ROUNDING ADJUSTMENT -RM 0.01 TOTAL ROUNDED RM 7.15 CASH RM 20.20 CHANGE RM 13.05 GST SUMMARY AMT(RM) TAX(RM) GST SR@0% 7.16 0.00 15-07-18 10:35 SH01 ZI33 T2 R000010082 OPERATOR TRAINEE CASHIER EXCHANGE ARE ALLOWED WITHIN 7 DAY WITH RECEIPT. STRICILY NO CASH REFUND."
0,00d0772671396,"(481500-M) C W KHOO HARDWARE SDN BHD NO.50, JALAN PBS 14/11, KAWASAN PERINDUSTRIAN BUKIT SERDANG, TEL : 03-89410243 FAX : 03-89410243 GST REG NO.: 000549584896 TAX INVOICE : CR 1805/0201 INVOICE NO. DATE : 04-05-18 12:50:51 PM CASHIER NO. : KHOO : C1 COUNTER NO. PRINTED DATE : 04-05-18 12:50:53 PM UNIT PRICE ITEM NAME QTY AMOUNT 2032 'ENERGIZER' BATTERY (PC) @ PKT 6.40 1 6.40 SR 9V 'ENERGIZER' BATTERY(522BP1G) @ PKT 1 11.53 SR 11.53 TOTAL(MYR) : 17.93 2 ITEM(S) 1.08 GST @ 6% : 19.01 NET TOTAL(MYR) : -0.01 ROUNDING ADJ. : 19.00 NET TOTAL ROUNDED(MYR) : : CASH 19.00 : CHANGE 0.00 ITEM AMOUNT (MYR) GST(MYR) GST SUMMARY 1.08 2 17.93 SR@6% THANK YOU. PLEASE COME AGAIN !"
0,00d0720874250,"UNIHAKKA INTERNATIONAL SDN BHD 10 JUN 2018 18:23 (867388-U) 12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR TAX INVOICE INVOICE # : OR18061002160368 TOTAL QTY ITEM SR I00100000171-MEAT DISH RM2.83 RM2.83 1 SR I00100000031- 3 VEGE RM4.15 1 RM4.15 SR I00100000170-IMPORTED VEGGIES RM1.50 1 RM1.50 TOTAL AMOUNT: RM8.48 GST @0%: RM0.00 ROUNDING: RM0.02 NETT TOTAL: RM8.50 AMOUNT PAYMENT MODE RM8.50 CASH RM0.00 CHANGE TAX(RM) AMOUNT(RM) GST SUMMARY 0.00 8.48 SR = GST @0% GST REG #000656195584 BAR WANG RICE@PERMAS JAYA THANK YOU & COME AGAIN! LIKE AND FOLLOW US ON FACEBOOK! FACEBOOK.COM/BARWANGRICE"
0,00d0610473999,"TEO HENG STATIONERY & BOOKS (001451637-M) NO. 53, JALAN BESAR, 45600 BATANG BERJUNTAI SELANGOR DARUL EHSAN TEL : 03-3271 9872 FAX : 03-3271 9481 GST NO. : 000689913856 SIMPLIFIED TAX INVOICE CASH DATE : 17/01/2018 RECEIPT NO. : CS1801/26821 AMOUNT ITEM U/P DISC% QTY (RM) 1 7.14 9555017370017 28.00 26.00 * - LION FILE 220*307 LAMINATING FILM 26.00 1 TOTAL QTY. : : 26.00 SUB-TOTAL (EX) 1.56 : TOTAL TAX : -0.01 ROUNDING : 27.55 TOTAL : 27.55 CASH : CHANGE 0.00 GST SUMMARY TAX AMOUNT TAX CODE % (RM) (RM) 6.00 SR 26.00 1.56 1.56 TOTAL: 26.00 NOTE: (*) INDICATED THE ITEM SOLD HAS BEEN RELATED TO GST (GOODS & SERVICES TAX) GOODS SOLD ARE NOT RETURNABLE, THANK YOU."
0,00d0606455264,"R KEDAI PAPAN YEW CHUAN (0005583085-K) LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR. TEL : 03-87686092 FAX : 03-87686092 GST ID : 000781500416 TAX INVOICE BILL TO : SUCI ALAM JAYA TRANSPORT NO 1 JALAN AMAN 2 TAMAN DESA 43800 DENGKIL SELANGOR 017-6057770 DOC NO. : CS00010344 DATE: 28/02/2018 CASHIER : USER TIME: 09:21:00 SALESPERSON : REF. : (GST) (GST) ITEM S/PRICE AMOUNT S/PRICE TAX QTY 100140 4 24.00 SR 25.44 101.76 BESI Y 12(CQ) 4 101.76 TOTAL QTY: 96.00 TOTAL SALES (EXCLUDING GST) : DISCOUNT : 0.00 TOTAL GST : 5.76 0.00 ROUNDING : 101.76 TOTAL SALES (INCLUSIVE OF GST) : CASH : 150.00 48.24 CHANGE : GST SUMMARY TAX CODE % AMT(RM) TAX(RM) SR 6 96.00 5.76 TOTAL : 96.00 5.76 GOODS SOLD ARE NOT RETURNABLE, THANK YOU."
0,00d0267909555,"AEON CO. (M) BHD (126926-H) 3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR GST ID : 002017394688 SHOPPING HOURS SUN-THU:1000 HRS - 2200 HRS FRI-SAT:1000 HRS - 2300 HRS 0.20SR 1X 000001888854 PLASTICS BAG 13.94ZR 1X 000000616775 WC W/O H&F 14.81ZR 1X 000000616775 WC W/O H&F 13.53ZR 1X 000000616775 WC W/O H&F SUB-TOTAL 42.48 42.48 TOTAL SALES INCL GST 0.02 ROUNDING ADJ 42.50 TOTAL AFTER ADJ INCL GST CASH 50.00 7.50 ITEM COUNT 4 CHANGE AMT INVOICE NO: 2018031210080010139 AMOUNT TAX GST SUMMARY 0.19 SR @ 6% 0.01 42.28 ZR @ 0% 0.00 TOTAL 42.47 0.01 12/03/2018 13:07 1008 001 0010139 0304662 HEMADAS A/L BALOO AEON BANDAR PUCHGNG TEL 1-300-80-AEON (2366) THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN"
0,00d0114666542,"RESTORAN WAN SHENG 002043319-W NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR GST REG NO: 001335787520 TAX INVOICE INV NO.: 1170190 CASHIER: NICOLE DATE : 01-06-2018 18:21:09 TOTAL TAX QTY U.PRICE DESCRIPTION CHAM (B) 2 X 4.40 ZRL 2.20 TAKE AWAY 0.20 2 X 0.40 ZRL TOTAL QTY: 4 4.80 TOTAL (EXCLUDING GST): 4.80 TOTAL (INCLUSIVE OF GST): TOTAL : 4.80 4.80 CASH : GST SUMMARY TAX(RM) AMOUNT(RM) ZRL 4.80 0.00 (@ 0%)"
0,00d0124895452,"HAPPY SNACKS ENTYERPRISE (002022599 - U) 19 & 19A, JALAN MERANTI 2A, SEKSYEI BANDAR BARU BATANG KALI, 44300 03-60570314 HAPPYSNACKS69@HOTMAIL.COM GST REG NO: 000129863680 BILL NO : HP01-188357 : 20/03/2018 1:11:38 PM DATE : 123 CASHIER TAX INVOICE QTY DESCRIPTION PRICE AMOUNT 1 9556173380636 1 14.31 SR 14.31 *350PCS FRUIT PLUS-APPLE SR 12.51 9556296307411 1 12.51 2 300PCSLOT100CANDY - ASSORTED TOTAL: 26.82 0.00 TOTAL SALES INCLUSIVE GST: 26.82 ROUNDING ADJUSTMENT: -0.02 AMOUNT TO BE PAID: 26.80 50.00 CASH RECEIVED: 23.20 CHANGE: GST SUMMARY TAXABLE AMOUNT TAX CODE % GST 6.00 SR 25.30 1.52 1.52 GST: * GST INCLUDE ITEM THANK YOU. PLEASE COME AGAIN."
0,00d0627737900,"SIMPLIFIED TAX INVOICE AA PHARMACY SUBANG HEALTHCARE SDN BHD 1118258-K GST NO: 001536708608 B-8, JALAN SS15/4D, 47500 SUBANG JAYA, SELANGOR TEL: 03-56127718 CASH RECEIPT #: CS00251915 DATE: 29/10/2017 SALESPERSON : C3 TIME: 20:18:00 CASHIER : C3 AMOUNT ITEM U/P QTY (GST) (GST) 14.90 14.90 S 030249 1 (BOX 100S) SUPER SAFE POWDER FREE NITRIL 03022 1 14.00 14.00 S (S SIZE) SUPER SAFE LATEX GLOVE POWDER F 2 TOTAL QUANTITY 27.27 SUB-TOTAL DISC 0.00 1.64 GST ROUNDING -0.01 28.90 TOTAL CASH 28.90 0.00 CHANGE GOODS SOLD ARE NOT RETURNABLE, THANK YOU. S=STANDARD RATED, Z=ZERO RATED GST SUMMARY AMOUNT CODE TAX/AMT % 27.27 1.64 SR 6 TAX TOTAL: 1.64"
0,00d0694169739,THE TOAST F&B SDN BHD (965752-T) LOT 2110&2111 JALAN PERMAS UTARA BANDAR BARU PERMAS 81750.JOHOR BAHRU JOHOR TEL: 07-3886880 GST ID NO 002069884928 TAX INVOICE 11/05/2018 PS8418053885 LOC: PMS S/P: POS WALK IN TABLE: 27 AMOUNT DISC U.PRICE QTY ITEM WM TUNA 711 0.00 5.00 S 5.00 1 CANTONESE 224 10.00 S 0.00 10.00 1 T/A KAMPUNG 220Z 10.40 S 0.00 10.40 1 KOPI - HOT 301 5.60 S 0.00 2.80 2 4 TOTAL ITEMS: 31.00 SUB TOTAL: 0.00 LESS DISCOUNT: 0.00 ROUND: 31.00 TOTAL DUE (GST INC): CASH 51.00 PAID: 20.00 CHANGE: 1.76 29.24 S:GST(6%) PLEASE COME AGAIN! 11/05/2018 08:35:58 PM
0,00d0139642641,"UNIHAKKA INTERNATIONAL SDN BHD 30 MAY 2018 18:24 (867388-U) 12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR TAX INVOICE INVOICE # : OR18053002160412 TOTAL QTY ITEM SR I00100000170- IMPORTED VEGGIES $1.60 1 $1.60 SR I00100000035- 1 MEAT + 3 VEGE $7.10 1 $7.10 TOTAL AMOUNT: $8.70 GST @6%: $0.49 NETT TOTAL: $8.70 AMOUT PAYMENT MODE $8.70 CASH $0.00 CHANGE TAX($) AMOUNT($) GST SUMMARY 0.49 8.21 SR = GST @6% GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (PRICE INCLUSIVE OF GST) THANK YOU & COME AGAIN! LIKE AND FOLLOW US ON FACEBOOK! FACEBOOK.COM/BARWANGRICE"
0,00d0601744334,"GARDENIA BAKERIES (KL) SDN BHD (139386 X) LOT 3, JALAN PELABUR 23/1, 40300 SHAH ALAM, SELANGOR. TEL: 03- 55423228 FAX:03- 55423213 GST ID: 000381399040 TAX INVOICE / ADJUSTMENT NOTE CASH INV NO.: 7925F716 VE DATE: 25/09/2017 MAKASSAR FRESH MARKET SDN BHD GROUND FLOOR, NO. 4 & 6, JALAN SS 15/4B, 47500 SUBANG JAYA, SELANGOR VE05: RIDZUAN (11900) 12:12 DD: 25/09/2017 D EXC SALE U.P AMT(RM) ISS DESCRIPTION 3 0 6.39 3 0 2.13 O.C. WHITE 5.56 0 2 2 2.78 0 WHOLEMEAL 4 11.88 0 4 0 2.97 O.C JUMBO 23.83 TOTAL 0% SUPPLIES: 0 11.16 0 3 3 3.72 DELICIA-B/SCOTCH 14.40 20 0.72 0 0 20 CR-CHOCLT -9.36 13 CR-B'SCOTCH 0 -13 0 0.72 -5 -4.20 0.84 0 0 5 SQ-S.BERRY 12.00 TOTAL 6% SUPPLIES (EXCL. GST): 0.72 GST: 12.72 TOTAL 6% SUPPLIES (INC. GST): 23.83 TOTAL 0% SUPPLIES: 36.55 TOTAL PAYABLE: E.&.0.E. RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION. THE RECIPIENT OF GARDENIA'S PRODUCTS IS REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS INPUT TAX CLAIMS, ON THE BASIC OF THE ADJUSTMENTS SHOWN IN THIS TAX INVOICE / ADJUSTMENT NOTE RE PRINT"
0,00d0179226173,"RESTORAN WAN SHENG 002043319-W NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR GST REG NO: 001335787520 TAX INVOICE INV NO.: 1187070 CASHIER: THANDAR DATE : 11-06-2018 17:11:42 DESCRIPTION QTY TAX U.PRICE TOTAL TEH (B) 2.20 2 X 4.40 ZRL MILO (B) 1 X 2.80 ZRL 2.80 TAKE AWAY 3 X 0.20 0.60 ZRL TOTAL QTY: 6 7.80 TOTAL (EXCLUDING GST): TOTAL (INCLUSIVE OF GST): 7.80 TOTAL : 7.80 CASH : 7.80 GST SUMMARY AMOUNT(RM) TAX(RM) ZRL 7.80 0.00 (@ 0%)"
0,00d0366175414,"UNIHAKKA INTERNATIONAL SDN BHD 18 APR 2018 18:34 (867388-U) 12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR TAXINVOICE INVOICE # : OR18041802170465 ITEM TOTAL QTY SR I00100000031- 3 VEGE 1 $4.40 $4.40 SR I00100000064-ADD VEGETABLE $0.60 1 $0.60 SR I00100000065-ADD MEATS $0.90 $0.90 1 SR I00100000015- VEGETABLE 1 $1.10 $1.10 TOTAL AMOUNT: $7.00 GST @6%: $0.40 NETT TOTAL: $7.00 AMOUNT PAYMENT MODE CASH $7.00 $0.00 CHANGE GST SUMMARY AMOUNT($) TAX($) 6.60 0.40 SR = GST @6% GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (PRICE INCLUSIVE OF GST) THANK YOU & COME AGAIN! LIKE AND FOLLOW US ON FACEBOOK! FACEBOOK.COM/BARWANGRICE"
0,00d0738014969,"THREE STOOGES BISTRO & CAFE 109, SS21/1A, DAMANSARA UTAMA GST ID : 001661886464 TAX INVOICE TABLE : G7 INV NO: POS01/00012379 INV DATE: 03/03/2018 CASHIER: CASHIER INV DT: 03/03/2018 10:58:51 PM RM QTY ITEM AMOUNT 1 HH GUINESS 12 GLASSES 150.00 SVC 1 SUB TOTAL 150.00 SERVICE CHARGE 10% 15.00 GST 6% NET TOTAL 174.90 CASH 200.00 CHANGE 25.10 AMOUNT TAX TAX SUMMARY SVC SERVICE CHARGE 10 150.00 15.00 GST 6% SR 165.00 9.90 THANK YOU. PLZ COME AGAIN"
0,00d0242366463,"YAM FRESH NO.145G, JALAN RIMBUNAN RAYA 1, LAMAN RIMBUNAN KEPONG, 52100 KUALA LUMPUR TEL: (603) 6243 5520 GST ID=001817907200 INVOICE: 001-9822 DINE IN DATE: 2016-07-31 13:48:37 1 208 YAM FRESH SIGNATURE-C RM7.90 :1 :MILK SUB-TOTAL RM7.90 RM0.47 6% GST -RM0.02 ROUNDING GRAND TOTAL RM8.35 RM10.50 CASH RM2.15 CHANGE THANK YOU. PLEASE VISIT US AT:- FACEBOOK:-YAM FRESH LIJIE 001-2016-07-31 13:48:51 001-9822 [1]"
0,00d0542157895,"POPULAR BOOK CO. (M) SDN BHD (CO. NO. 113825-W) (GST REG NO. 001492992000) NO 8, JALAN 7/118B, DESA TUN RAZAK 56000 KUALA LUMPUR, MALAYSIA AEON SHAH ALAM TEL : 03-55235214 SLIP NO. : 8020188757 27/02/18 21:22 TRANS : 204002 TASHA MEMBER CARD NO : 1001016668849 CARD EXPIRY : 31/05/18 AMOUNT DESCRIPTION DOCUMENT HOL A4 1466A-TRA 2PC @ 1.15 2.30 T MEMBER DISCOUNT -0.24 PB PVC A4 L-FLD PBA4L25 7.80 T 2PC @ 3.90 -0.78 MEMBER DISCOUNT 29.90 T CANON CAL AS120V GREY MEMBER DISCOUNT -2.99 5.00 Z NASI'APR16/SEASHORE [BK] 40.99 TOTAL RM INCL OF GST 0.01 ROUNDING ADJ TOTAL RM 41.00 CASH -51.00 CHANGE 10.00 6 ITEM COUNT AMOUNT (RM) GST SUMMARY TAX (RM) 33.95 T @ 6% 2.04 5.00 0.00 Z @ 0% -4.01 TOTAL SAVINGS BE A POPULAR CARD MEMBER AND ENJOY SPECIAL DISCOUNTS THANK YOU. PLEASE COME AGAIN. WWW.POPULAR.COM.MY BUY CHINESE BOOKS ONLINE WWW.POPULARONLINE.COM.MY"
0,00d0334664099,"NYONYA COLORS @ 1 UTAMA LITTLE CRAVINGS SDN BHD (562007-D) HQ: 7, JLN SS21/34, 47400 PJ TEL-03 77282288 (GST ID 001382293504) MC #01 REG CASHIER 18-03-2018 11 : 23 TAXINVNO. 1 #000001 KUIH KETAYAP RM2.70 S ONDEH ONDEH RM2.95 S S YELLOW LAKSA RM11.60 YELLOW LAKSA RM11.60 S YELLOW LAKSA RM11.60 S AIR SEJUK S RM0.65 CENDOL RM5.30 S S CHEE CHEONG FUN (SOS) RM7.20 8 NO SUBTOTAL RM53.60 CASH RM100.00 CHANGE RM46.40 TAXABLE AMOUNT RM50.57 6% GST RM3.03 THANK YOU ! ! PLEASE COME AGAIN"
0,00d0365513088,"UNIHAKKA INTERNATIONAL SDN BHD 30 MAR 2018 18:17 (867388-U) 12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR TAX INVOICE INVOICE # : OR18033002170384 ITEM TOTAL QTY SR I00100000035- 1 MEAT + 3 VEGE $7.10 $7.10 1 SR I00100000015- VEGETABLE $1.10 1 $1.10 TOTAL AMOUNT: $8.20 GST @6%: $0.46 NETT TOTAL: $8.20 PAYMENT MODE AMOUNT CASH $8.20 CHANGE $0.00 GST SUMMARY AMOUNT($) TAX($) 7.74 SR = GST @6% 0.46 GST REG #000656195584 BAR WANG RICE @PERMAS JAYA (PRICE INCLUSIVE OF GST) THANK YOU & COME AGAIN! LIKE AND FOLLOW US ON FACEBOOK! FACEBOOK,COM/BARWANGRICE"
0,00d0353042107,"PINGHWAI TRADING SDN BHD (1211036-W) NO.2, JALAN METRO PERDANA TIMUR 11, KEPONG ENTERPRENUERS PARK, OFF JALAN KEPONG, 52100 KUALA LUMPUR. FAX : 603-62592420 TEL : 0122648835 GST ID : 001371123712 TAX INVOICE DOC NO. : CS00020648 DATE: 30/09/2017 CASHIER : USER TIME: 13:04:00 REF.: SALESPERSON : (GST) (GST) S/PRICE ITEM S/PRICE AMOUNT TAX QTY 15.81 616.59 17007 39.00 15.81 ZRL UDANG KERING 39.00 616.59 TOTAL QTY: 616.59 TOTAL SALES (EXCLUDING GST) : 0.00 DISCOUNT : 0.00 TOTAL GST : 0.01 ROUNDING : 616.60 TOTAL SALES (INCLUSIVE OF GST) : 616.60 {4553 8800 9593 0119} VISA : 0.00 CHANGE : GST SUMMARY TAX CODE % AMT (RM) TAX (RM) 0 616.59 0.00 ZRL TOTAL : 616.59 0.00 GOODS SOLD ARE NOT RETURNABLE, THANK YOU."
0,00d0916574976,"MR. D.I.Y. (M) SDN BHD (CO. REG :860671-D) LOT 1851-A & 1851-B, JALAN KPB 6 , KAWASAN PERINDUSTRIAN BALAKONG , 43300 SERI KEMBANGAN, SELANGOR (GST ID NO :000306020352) (IOI PUCHONG) -TAX INVOICE- *S CARBON FIBER CARTRIDGE CTO-98#10 ' CC22-52-62 - 25 10.60 9063785 2 X 5.30 QTY(S) : 2 ITEM(S) : 1 RM 10.60 TOTAL INCL . GST@6% RM 20.00 CASH RM 9.40 CHANGE RM 0.60 GST @6% INCLUDED IN TOTAL T3 R000060727 18-03-18 15:12 SH01 ZJ86 OPERATOR TRAINEE CASHIER EXCHANGE ARE ALLOWED WITHIN 7 DAY WITH RECEIPT . STRICTLY NO CASH REFUND ."
0,00d0916006350,"JIMART@SP3 OGN GROUP SDN BHD ROC: 1026984-X NO.29M, JALAN DINAR G U3/G, SEKSYEN U3, SUBANG PERDANA, 40150 SHAH ALAM 013-336 3999 GST REG NO: 002077622272 TAXINVOICE INVOICE NO : SP3-01-148852 DATE : 24/06/2018 4:37:37 PM CASHIER : JIMART PRICE AMOUNT DESCRIPTIOR QTY 1 SR 0809152 7.45 7.45 1 RHOMB SCISSORS 4"" 2040 1 7.45 2 7.45 SR 1050901900021 SHARPENING STONE 108#8 1 3 SR 9555047307540 4.62 4.62 LAVA WATER JUG 2.25L 4 SR 24900007 12 32.88 2.74 GLASS W/FLOWER LG10001 TOTAL ITEM DISCOUNT 0.00 52.40 TOTAL SALES INCLUSIVE GST@ 0.00% 0.00 ROUNDING ADJUSTMENT: 52.40 TOTAL : 53.00 CASH 0.60 CHANGE : AMOUNT(RM) TAX(RM) GST SUMMARY % 0.00 SR 0.00 52.40 I LOVE JIMART GOODS SOLD ARE NOT RETURNABLE THANK YOU.PLEASE COME AGAIN."
